Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Herbert Jones, SF,NOR ,Healthy,13.7,2.7,1.7,0.3,1.3,.609,.875,2.0,1.0,3,31.3,2.3,2.7,3.50,3.0
Nassir Little, SF,POR ,Healthy,13.3,4.0,2.0,1.3,0.3,.324,.833,2.7,0.0,3,33.5,3.3,1.0,0.00,1.3
Darius Bazley," SF,PF",OKC ,Healthy,13.3,6.3,0.3,1.7,0.0,.640,1.000,1.3,1.3,3,24.7,1.3,4.0,0.00,1.0
Andrew Wiggins," SG,SF",GSW ,Healthy,13.0,2.7,1.3,0.3,0.3,.438,1.000,1.7,2.0,3,31.7,2.0,3.0,1.00,1.7
Robert Covington," PF,C,SF",POR ,Healthy,13.0,5.7,0.7,2.0,3.3,.444,.778,2.7,1.7,3,33.0,2.3,1.3,1.50,3.0
Marcus Morris," PF,C,SF",LAC ,Healthy,13.0,2.3,1.0,1.0,0.3,.326,.800,1.0,1.7,3,27.6,2.7,3.7,2.00,3.0
Aaron Gordon," SF,PF",DEN ,Healthy,13.0,8.7,2.3,0.3,0.0,.500,.889,0.3,3.0,3,28.7,2.7,4.7,2.60,2.3
Buddy Hield," SG,SF",SAC ,Healthy,13.0,4.7,2.0,0.3,1.3,.469,.000,3.0,1.0,3,28.4,0.0,2.0,2.00,2.3
Jalen Green, SG,HOU ,Healthy,12.7,5.0,2.0,0.0,0.0,.361,.818,1.0,3.0,3,28.7,3.0,3.3,5.10,0.3
Miles Bridges," SF,PF",CHA ,Healthy,19.0,9.5,2.0,1.5,1.0,.410,.750,1.5,1.5,2,40.5,1.5,6.5,0.70,3.5
Jordan Clarkson," PG,SG",UTH ,Healthy,19.0,3.5,2.5,0.5,1.0,.500,.667,4.0,3.0,2,31.0,1.0,3.0,1.80,1.5
Jusuf Nurkic, C,POR ,Healthy,12.7,10.7,6.0,0.7,1.3,.412,.643,0.3,3.3,3,32.1,3.0,4.3,5.30,3.3
Josh Christopher, SG,HOU ,Healthy,12.7,2.7,2.3,0.7,1.0,.500,.625,1.7,2.7,3,21.9,1.7,3.0,2.50,1.3
Terance Mann," SF,SG",LAC ,Healthy,12.7,4.3,1.0,0.7,0.0,.441,.714,1.0,0.7,3,30.6,1.7,4.0,2.00,1.7
Cade Cunningham," PG,SG",DET ,Healthy,18.5,4.0,5.5,1.0,1.5,.464,1.000,3.5,5.5,2,33.9,2.0,3.0,2.10,3.0
Jarred Vanderbilt," PF,C",MIN ,Healthy,12.3,12.3,2.0,0.7,1.7,.680,.429,0.0,1.7,3,29.0,1.0,5.7,4.00,4.0
Patty Mills, PG,BKN ,Healthy,12.3,3.0,3.3,1.0,0.0,.433,.500,3.3,1.3,3,30.8,0.3,1.0,2.30,1.0
OG Anunoby," SF,PF",TOR ,Healthy,18.5,3.5,1.5,0.0,0.5,.438,.500,3.0,2.0,2,37.1,1.5,4.0,1.50,4.0
Kevin Love," PF,C",CLE ,Healthy,12.0,5.7,1.3,0.7,0.0,.367,.909,1.3,2.0,3,18.5,3.3,2.3,2.00,0.0
Lonzo Ball," PG,SG",CHI ,Healthy,12.0,6.3,5.7,0.7,2.3,.546,.600,3.0,1.0,3,30.4,1.0,1.0,17.00,3.0
Jakob Poeltl, C,SAS ,Healthy,12.0,9.3,3.0,2.0,1.7,.556,.546,0.0,2.0,3,30.6,2.0,5.0,5.50,4.3
LaMelo Ball," PG,SG",CHA ,Healthy,18.0,6.0,5.5,0.0,0.5,.371,1.000,2.0,2.5,2,35.5,3.0,4.5,8.80,0.0
Will Barton," SG,SF",DEN ,Healthy,17.5,4.0,3.0,0.0,0.5,.462,.625,3.0,1.0,2,28.0,2.5,3.0,6.00,1.0
Kevin Porter," SG,SF,PG",HOU ,Healthy,11.7,5.3,5.0,0.0,0.3,.379,.600,1.3,3.3,3,28.2,3.0,2.3,4.70,2.7
Devonte' Graham," PG,SG",NOR ,Healthy,11.7,3.3,5.0,0.0,0.3,.314,.833,2.7,1.3,3,32.2,1.7,1.0,4.00,1.3
Austin Reaves, SG,LAL ,Healthy,17.5,1.5,0.0,0.5,0.0,.722,.800,2.5,0.0,2,25.2,2.0,4.0,0.00,2.0
Jordan Poole," PG,SG",GSW ,Healthy,11.7,2.0,1.3,1.0,0.0,.367,1.000,1.7,1.3,3,23.7,2.7,2.0,4.00,1.0
Austin Rivers," PG,SG",DEN ,Healthy,11.7,3.3,1.3,0.0,1.3,.458,.667,3.0,1.7,3,29.3,1.3,0.7,2.50,3.0
Bogdan Bogdanovic," SF,PF,SG",ATL ,Healthy,17.0,5.5,2.5,0.5,1.5,.467,.000,3.0,1.0,2,31.4,0.0,4.0,5.00,1.5
Malik Beasley," PG,SG,SF",MIN ,Healthy,11.3,3.0,1.3,0.0,0.0,.393,1.000,3.3,0.0,3,24.9,0.7,0.3,0.00,2.0
Trae Young, PG,ATL ,Healthy,17.0,3.0,6.0,0.5,1.5,.333,.889,1.0,3.5,2,33.3,4.0,5.0,3.60,0.0
Josh Hart," SG,SF",NOR ,Healthy,16.5,7.0,4.0,0.0,1.0,.462,.667,1.5,2.0,2,35.1,3.0,4.5,4.70,4.0
Jae'Sean Tate," SF,PF",HOU ,Healthy,10.7,4.7,4.0,1.7,0.7,.682,.250,0.3,1.0,3,25.6,0.3,4.7,7.50,3.3
Mitchell Robinson, C,NYK ,Healthy,16.0,10.5,0.0,3.0,1.0,.929,.600,0.0,1.5,2,28.7,3.0,6.5,0.00,2.5
Darius Garland," PG,SG",CLE ,Healthy,10.7,5.7,9.7,0.0,1.0,.306,.857,1.3,3.3,3,33.7,2.0,2.3,10.80,2.7
Cole Anthony, PG,ORL ,Healthy,15.5,8.5,5.5,1.0,0.5,.294,.875,2.0,2.5,2,34.5,3.5,3.0,4.30,4.5
Chimezie Metu," PF,C",SAC ,Healthy,10.3,5.0,1.7,0.7,1.3,.524,1.000,1.7,1.0,3,19.1,1.3,2.0,4.00,1.0
Eric Paschall," PF,C",UTH ,Healthy,15.5,5.0,1.0,0.5,0.0,.706,.833,1.0,1.0,2,25.5,2.5,5.0,2.00,0.5
Kyrie Irving," PG,SG",BKN ,Healthy,15.5,6.0,3.5,0.5,0.5,.419,1.000,2.0,2.5,2,32.2,0.5,4.5,4.00,1.0
Evan Fournier," SG,SF",NYK ,Healthy,15.5,5.0,2.5,0.0,1.0,.476,.714,3.0,1.0,2,27.4,2.5,2.0,1.00,2.5
Jalen Brunson," PG,SG",DAL ,Healthy,15.5,5.5,5.0,0.0,0.5,.636,1.000,1.0,1.0,2,32.5,0.5,6.0,10.00,0.5
Ziaire Williams," SF,SG",MEM ,Healthy,10.3,1.0,1.7,0.0,0.7,.462,1.000,1.3,0.7,3,25.3,1.0,2.7,5.00,2.7
Marvin Bagley," PF,C",SAC ,Healthy,10.0,7.7,0.3,0.3,0.3,.429,.833,0.3,0.7,3,23.8,1.7,3.7,0.00,1.7
Franz Wagner," SG,SF",ORL ,Healthy,15.0,6.0,5.5,0.0,0.5,.414,1.000,0.0,0.5,2,30.6,3.0,6.0,1.00,1.0
John Konchar," SG,PG",MEM ,Healthy,10.0,8.0,2.0,0.0,0.0,.846,.333,2.3,0.0,3,22.7,0.3,1.3,0.00,2.0
Reggie Jackson," PG,SG",LAC ,Healthy,10.0,4.0,3.3,0.0,1.0,.300,1.000,1.3,2.0,3,26.1,0.7,2.7,6.00,2.3
Serge Ibaka," PF,C",LAC ,Healthy,10.0,5.7,0.7,1.3,0.3,.565,.000,1.3,1.0,3,20.9,0.0,3.0,0.70,2.0
Tobias Harris," SF,PF",PHI ,Healthy,15.0,6.0,4.5,1.0,1.0,.387,.750,1.5,2.5,2,30.8,1.5,4.5,3.70,1.5
Kessler Edwards, SF,BKN ,Healthy,7.3,2.8,0.3,0.8,1.3,.429,1.000,1.0,1.0,4,20.2,0.3,2.0,1.00,2.3
Jaxson Hayes, C,NOR ,Healthy,9.7,2.7,0.0,1.0,0.3,.909,.727,0.3,0.3,3,18.2,2.7,3.0,0.00,2.0
KJ Martin," SF,PF",HOU ,Healthy,9.7,5.0,1.3,1.3,0.3,.474,.778,1.3,1.3,3,22.6,2.3,1.7,3.50,1.7
Malik Monk," PG,SG",LAL ,Healthy,14.5,6.0,3.0,2.5,0.0,.385,1.000,3.5,2.5,2,29.2,1.0,1.5,2.50,3.0
Kyle Anderson," SF,PF",MEM ,Healthy,9.3,5.7,4.3,1.3,1.7,.500,.500,0.0,1.3,3,25.2,0.7,4.3,12.00,1.0
Monte Morris," PG,SG",DEN ,Healthy,9.3,2.3,4.0,0.0,0.7,.476,1.000,1.7,1.3,3,27.4,1.0,1.7,6.70,1.3
Tyus Jones, PG,MEM ,Healthy,9.3,4.3,5.3,0.0,0.7,.611,.000,2.0,1.0,3,18.4,0.0,1.7,16.00,0.0
Dennis Schroder, PG,BOS ,Healthy,14.0,1.5,4.0,0.0,1.0,.467,.714,2.0,1.5,2,27.5,5.0,1.5,6.50,2.5
Alex Len," PF,C",SAC ,Healthy,9.3,7.7,1.3,0.3,0.3,.400,1.000,0.0,1.3,3,21.6,1.3,4.0,2.00,2.3
Montrezl Harrell," PF,C",WAS ,Healthy,14.0,7.5,1.5,0.5,0.0,.688,.667,0.0,0.0,2,22.3,3.0,5.5,0.00,0.0
Domantas Sabonis," PF,C",IND ,Healthy,14.0,14.0,8.0,0.0,1.5,.435,.727,0.0,2.5,2,38.2,4.0,5.0,8.50,2.5
Mike Muscala," PF,C",OKC ,Healthy,9.0,2.0,0.3,0.3,0.7,.688,.000,1.7,0.0,3,11.9,0.0,2.0,0.00,1.0
Maxi Kleber," PF,C",DAL ,Healthy,13.5,4.5,1.0,1.0,0.0,.429,.000,4.5,1.0,2,33.3,0.0,0.0,0.00,3.0
David Duke, G,BKN ,Healthy,6.8,3.5,1.3,0.3,0.0,.476,1.000,1.3,0.8,4,14.3,0.5,1.3,1.50,1.8
Josh Jackson," SG,SF",DET ,Healthy,13.5,4.0,1.0,0.0,1.0,.458,1.000,1.0,1.5,2,26.8,1.5,4.5,0.00,3.0
Joshua Primo, SG,SAS ,Healthy,9.0,1.7,3.7,0.7,0.7,.333,.750,1.3,2.0,3,30.8,1.0,2.0,6.50,0.7
Dennis Smith, PG,POR ,Healthy,9.0,2.0,5.0,0.0,1.0,.444,.500,0.0,1.0,3,22.7,1.0,4.0,15.00,1.3
Cedi Osman," SF,PF",CLE ,Healthy,9.0,2.0,1.3,0.0,1.3,.333,.600,1.0,0.3,3,27.1,2.0,2.0,1.00,2.0
Daniel Gafford," C,PF",WAS ,Healthy,8.7,5.0,1.3,1.7,0.3,.867,.000,0.0,0.3,3,22.2,0.0,4.3,1.00,2.7
Furkan Korkmaz," SG,SF",PHI ,Healthy,13.0,3.0,1.5,0.0,0.5,.529,1.000,2.0,1.0,2,27.5,2.0,2.5,1.00,1.0
Alec Burks," SG,SF",NYK ,Healthy,13.0,6.0,4.0,0.0,2.0,.368,1.000,2.5,0.5,2,33.2,3.5,1.0,2.00,2.5
Eric Bledsoe," PG,SG",LAC ,Healthy,8.7,1.7,6.0,0.0,1.7,.500,.500,0.3,1.7,3,20.5,0.3,3.7,12.50,0.7
Nickeil Alexander-Walker," SG,SF,PG",NOR ,Healthy,8.7,1.0,2.7,0.7,0.3,.417,.600,1.0,2.0,3,22.0,1.0,2.3,3.50,1.7
John Collins," PF,C",ATL ,Healthy,12.5,9.0,1.0,0.0,0.5,.500,.571,1.5,2.5,2,33.4,2.0,3.0,0.50,2.5
Mike Conley, PG,UTH ,Healthy,12.5,3.5,4.5,0.0,0.5,.381,.625,2.0,0.5,2,29.6,2.5,2.0,8.00,2.0
Gary Harris," SG,SF",ORL ,Healthy,12.5,0.0,1.0,1.0,1.0,.417,.000,2.5,0.0,2,32.9,0.0,2.5,0.00,0.5
Tre Mann," SG,PG",OKC ,Healthy,8.3,3.7,3.0,0.3,1.7,.435,1.000,1.0,0.0,3,21.8,0.7,2.3,0.00,1.0
Bobby Portis," PF,C",MIL ,Healthy,12.5,9.0,1.0,0.5,0.5,.435,.500,2.0,2.0,2,29.7,0.5,3.0,1.00,4.5
Corey Kispert," SG,SF",WAS ,Healthy,8.3,3.0,1.3,0.7,0.0,.600,1.000,1.7,1.0,3,23.3,0.7,1.3,4.00,1.3
Keita Bates-Diop," SF,PF",SAS ,Healthy,8.3,6.3,1.0,0.3,0.3,.500,.000,1.0,1.3,3,28.5,0.0,2.7,0.00,2.7
Justin Holiday," SG,SF",IND ,Healthy,12.0,3.5,2.5,0.5,1.0,.350,1.000,2.0,2.0,2,29.9,3.0,1.5,0.80,2.0
Myles Turner," PF,C",IND ,Healthy,12.0,3.5,0.5,2.0,1.0,.476,1.000,0.0,1.0,2,23.1,2.0,5.0,0.00,4.0
Zeke Nnaji," PF,C",DEN ,Healthy,8.0,5.3,0.0,0.0,0.7,.643,.800,0.7,0.0,3,16.2,1.3,2.3,0.00,1.3
Jordan Nwora, SF,MIL ,Healthy,12.0,5.0,1.0,0.0,2.0,.500,.000,2.0,1.5,2,24.4,0.0,3.0,1.50,1.0
Otto Porter," SF,PF",GSW ,Healthy,7.7,6.0,2.0,0.3,1.7,.450,.400,1.0,0.3,3,21.0,0.7,2.0,2.00,0.7
Gary Payton," PG,SG",GSW , OUT ,7.3,4.0,1.0,0.0,2.0,.714,.000,0.7,0.3,3,15.7,0.0,2.7,2.00,3.3
CJ Elleby," SF,SG",POR ,Healthy,7.3,4.3,3.0,0.3,1.3,.364,1.000,1.3,1.3,3,21.0,0.7,1.3,8.00,2.3
Nicolas Batum," SF,PF,SG",LAC ,Healthy,7.3,5.3,1.3,1.3,1.0,.400,1.000,1.3,1.0,3,26.6,0.7,1.3,4.00,2.7
Tim Hardaway," SG,SF",DAL ,Healthy,11.0,3.5,2.0,0.0,2.5,.429,1.000,1.0,0.5,2,28.5,1.0,3.5,1.00,2.5
Talen Horton-Tucker," SG,SF",LAL ,Healthy,11.0,1.5,1.0,0.5,0.0,.474,.000,2.0,3.5,2,19.1,0.0,2.5,0.60,3.0
Ayo Dosunmu," PG,SG",CHI ,Healthy,7.0,1.0,1.0,0.7,0.0,.438,.800,1.0,1.0,3,24.6,1.3,1.3,0.50,2.3
Tyler Herro," PG,SG",MIA ,Healthy,21.0,9.0,11.0,1.0,0.0,.474,1.000,1.0,2.0,1,35.7,2.0,8.0,5.50,1.0
Facundo Campazzo, PG,DEN ,Healthy,7.0,3.0,8.3,0.7,1.3,.350,.667,1.0,2.3,3,26.0,1.3,1.3,11.70,2.3
Hassan Whiteside," PF,C",UTH , OUT ,21.0,14.0,1.0,3.0,2.0,.667,.500,0.0,1.0,1,33.8,1.0,10.0,1.00,2.0
Bojan Bogdanovic," SF,PF",UTH ,Healthy,10.5,3.0,1.5,0.0,0.5,.348,.600,1.0,2.0,2,34.2,1.5,3.0,1.70,1.5
Raul Neto," PG,SG",WAS ,Healthy,7.0,3.0,2.7,0.0,0.3,.308,1.000,0.0,1.3,3,21.8,1.7,2.7,5.50,1.3
Jaden McDaniels," PF,SF",MIN ,Healthy,6.7,4.7,1.0,1.7,0.0,.333,1.000,0.3,1.0,3,25.0,1.7,2.0,1.00,2.7
Trey Lyles," PF,C",DET ,Healthy,10.0,4.5,3.0,0.0,0.5,.318,1.000,1.0,0.5,2,22.0,2.0,2.5,5.00,2.5
Lance Stephenson," SG,SF",IND ,Healthy,10.0,4.5,3.5,0.0,1.0,.333,.500,1.5,2.5,2,26.0,0.5,2.5,2.50,3.0
Brandon Boston, SG,LAC ,Healthy,6.7,4.0,1.0,0.7,0.0,.333,1.000,0.3,0.7,3,19.4,2.3,1.7,3.00,0.0
Bradley Beal," SG,SF",WAS , OUT ,20.0,6.0,7.0,1.0,0.0,.318,.750,3.0,2.0,1,36.6,3.0,4.0,3.50,3.0
Rajon Rondo, PG,CLE , OUT ,10.0,3.5,5.5,0.0,1.0,.533,.000,2.0,3.0,2,24.2,0.0,2.0,3.70,1.5
Daniel Theis," PF,C",HOU ,Healthy,10.0,3.0,1.0,0.5,1.0,.636,.500,2.0,0.5,2,18.9,1.0,1.5,1.00,2.5
Garrison Mathews," SG,SF",HOU ,Healthy,6.3,3.7,2.3,0.3,0.7,.273,.400,1.7,0.3,3,23.3,0.7,0.3,3.00,2.0
Chris Boucher," PF,C",TOR ,Healthy,9.5,12.0,0.5,2.0,1.0,.429,.700,0.0,1.5,2,32.6,3.5,3.0,1.00,2.5
Cody Martin," SG,SF",CHA ,Healthy,9.5,3.0,2.0,0.0,2.0,.750,1.000,1.5,1.5,2,26.4,2.0,1.5,3.00,1.0
Robert Williams," C,PF",BOS ,Healthy,9.5,10.5,1.5,2.0,2.0,.750,.875,0.0,1.0,2,32.1,3.5,3.0,0.50,2.5
Jae Crowder," SF,PF",PHO ,Healthy,19.0,5.0,3.0,0.0,2.0,.500,.000,5.0,2.0,1,35.0,0.0,2.0,1.50,0.0
Josh Green," SG,SF",DAL ,Healthy,9.5,4.0,0.5,0.0,0.5,.800,.667,0.5,0.5,2,16.9,1.0,3.5,1.00,2.0
Torrey Craig," SG,SF",IND , ACT ,9.5,3.5,2.5,0.0,0.5,.500,.000,1.5,0.5,2,29.1,0.0,2.5,2.00,1.5
Wesley Matthews," SG,SF",MIL ,Healthy,9.5,3.5,1.0,0.0,1.0,.700,.000,2.5,0.0,2,25.9,0.0,1.0,0.00,1.0
Kevon Looney," PF,C",GSW ,Healthy,6.3,10.3,1.7,0.7,1.7,.429,.636,0.0,1.3,3,21.1,2.3,2.0,2.00,3.0
Aaron Wiggins," SG,SF",OKC ,Healthy,6.3,4.3,1.7,0.3,1.0,.350,1.000,0.7,0.7,3,21.0,1.0,1.7,2.00,2.7
Dorian Finney-Smith," SF,PF",DAL ,Healthy,9.5,2.5,1.0,0.5,0.5,.400,.750,2.0,1.0,2,32.1,1.5,1.0,2.00,2.0
Julius Randle," PF,C",NYK ,Healthy,9.5,12.0,5.5,0.5,0.0,.292,.667,0.5,4.0,2,35.6,2.0,3.0,2.60,2.5
Trendon Watford," SF,PF",POR ,Healthy,6.3,4.7,0.3,1.0,0.0,.571,.429,0.0,2.3,3,16.3,1.0,2.7,1.00,1.0
Jeremiah Robinson-Earl," SF,PF",OKC ,Healthy,6.3,3.7,2.0,0.7,1.0,.412,.500,1.3,0.0,3,26.1,0.3,1.0,0.00,2.7
Matt Thomas," PG,SG",CHI ,Healthy,6.0,0.7,0.7,0.0,0.0,.556,.625,1.0,0.7,3,5.6,1.7,0.7,0.00,0.0
Kevin Huerter," SG,SF",ATL ,Healthy,9.0,1.5,3.0,0.5,1.5,.286,.833,0.5,2.0,2,33.8,2.5,2.5,3.00,2.0
Troy Brown," SG,SF",CHI ,Healthy,6.0,4.3,2.0,0.0,2.3,.539,.000,1.3,0.3,3,17.8,0.0,1.0,5.00,1.3
Nicolas Claxton," C,PF",BKN , DTD ,9.0,7.5,1.0,0.0,0.0,.615,.500,0.0,1.0,2,23.0,1.0,4.0,2.00,2.5
Caleb Martin, G,MIA ,Healthy,18.0,10.0,0.0,0.0,0.0,.500,.000,2.0,3.0,1,32.8,0.0,6.0,0.00,3.0
Timothe Luwawu-Cabarrot," SG,SF",ATL ,Healthy,9.0,2.0,1.5,0.0,1.0,.500,1.000,1.0,0.0,2,18.2,2.0,2.0,0.00,2.5
Chuma Okeke, PF,ORL ,Healthy,9.0,5.0,2.5,1.0,2.5,.300,1.000,1.5,0.0,2,31.3,1.5,1.5,0.00,1.5
Keldon Johnson," SF,PF",SAS ,Healthy,18.0,5.0,1.0,0.0,0.0,.539,1.000,2.0,0.0,1,24.4,2.0,5.0,0.00,0.0
Alfonzo McKinnie," SF,PF",CHI ,Healthy,5.7,2.3,0.0,0.0,0.3,.412,.000,1.0,1.3,3,11.4,0.0,1.3,0.00,2.0
Blake Griffin," PF,C",BKN ,Healthy,4.3,3.0,1.8,0.0,0.3,.357,.700,0.0,0.3,4,13.1,1.8,1.3,3.00,0.8
Xavier Tillman," PF,C",MEM ,Healthy,5.7,4.0,0.3,0.0,1.0,.400,.167,0.0,0.3,3,16.6,0.3,2.7,0.00,2.0
Bones Hyland," PG,SG",DEN ,Healthy,5.7,2.7,1.3,0.0,0.0,.273,.000,1.7,1.3,3,13.5,0.0,0.3,1.00,3.0
DeAndre' Bembry," SF,PF",BKN ,Healthy,4.3,2.3,0.8,0.3,2.0,.471,1.000,0.0,0.5,4,17.3,0.3,2.0,2.00,1.8
Isaiah Stewart," PF,C",DET ,Healthy,8.5,6.5,1.0,3.5,0.0,.467,.750,0.0,2.0,2,25.3,1.5,3.5,1.00,2.5
Hamidou Diallo," SG,SF",DET ,Healthy,8.5,7.5,2.5,0.0,2.0,.500,.500,1.0,1.0,2,20.9,0.5,2.5,5.00,2.0
Devin Booker," SG,SF,PG",PHO ,Healthy,16.0,5.0,3.0,0.0,1.0,.308,.750,2.0,3.0,1,36.1,6.0,2.0,1.00,6.0
Davis Bertans," PF,C",WAS , DTD ,5.3,2.7,0.0,1.0,0.0,.357,1.000,1.7,0.3,3,11.8,0.3,0.0,0.00,1.3
Cory Joseph, PG,DET ,Healthy,16.0,1.0,4.0,0.0,2.0,.625,1.000,4.0,0.0,1,25.3,2.0,1.0,0.00,2.0
Robin Lopez, C,ORL ,Healthy,16.0,11.0,2.0,1.0,0.0,.500,.667,0.0,0.0,1,31.2,2.0,7.0,0.00,3.0
Rui Hachimura," SF,PF",WAS ,Healthy,5.3,2.0,0.7,0.0,0.0,.333,.571,0.0,0.7,3,13.8,1.3,2.0,1.00,0.7
Garrett Temple," PG,SG,SF",NOR ,Healthy,5.3,2.3,2.0,0.0,0.3,.286,1.000,1.0,0.7,3,21.3,0.3,1.0,6.00,2.0
Wayne Ellington," SG,SF",LAL ,Healthy,8.0,0.5,0.0,0.0,0.5,.667,.000,2.0,0.0,2,10.0,0.0,1.0,0.00,0.5
Devontae Cacok," PF,C",SAS ,Healthy,5.3,5.7,0.3,1.3,1.0,.667,.000,0.0,0.0,3,14.2,0.0,2.7,0.00,1.3
Deandre Ayton, C,PHO ,Healthy,16.0,9.0,0.0,1.0,0.0,.714,1.000,0.0,2.0,1,30.0,6.0,5.0,0.00,4.0
Quentin Grimes, SG,NYK ,Healthy,8.0,1.5,3.5,0.5,1.0,.462,.000,2.0,1.5,2,23.3,0.0,1.0,4.00,2.0
Caris LeVert," SG,SF",IND ,Healthy,16.0,1.0,4.0,1.0,0.0,.667,.600,1.0,1.0,1,28.9,3.0,5.0,4.00,1.0
Ivica Zubac, C,LAC ,Healthy,5.3,6.0,1.3,0.0,0.0,.636,1.000,0.0,0.3,3,18.2,0.7,2.3,0.00,2.7
Chris Paul, PG,PHO ,Healthy,15.0,2.0,12.0,0.0,5.0,.546,1.000,1.0,2.0,1,33.3,2.0,5.0,6.00,3.0
Dwight Howard, C,LAL , DTD ,7.5,5.5,0.5,0.0,0.0,.857,.500,0.0,0.0,2,11.9,1.5,3.0,0.00,1.5
Derrick Jones," SG,SF",CHI , OUT ,5.0,3.3,0.0,0.0,0.3,.500,1.000,1.0,0.3,3,12.6,0.7,0.7,0.00,2.0
De'Andre Hunter," SF,PF",ATL ,Healthy,15.0,1.0,0.0,1.0,1.0,.364,1.000,3.0,0.0,1,24.4,4.0,1.0,0.00,0.0
Jonathan Kuminga," SF,PF",GSW ,Healthy,15.0,7.0,0.0,0.0,1.0,.313,.667,1.0,0.0,1,19.2,4.0,4.0,0.00,1.0
Andre Drummond, C,PHI ,Healthy,7.5,9.0,2.0,0.5,1.0,.700,.143,0.0,1.0,2,18.4,0.5,3.5,4.00,1.5
Grayson Allen," SG,SF",MIL ,Healthy,15.0,5.0,0.0,1.0,2.0,.600,.000,3.0,1.0,1,27.0,0.0,3.0,0.00,1.0
Onyeka Okongwu," PF,C",ATL ,Healthy,7.5,8.5,1.5,0.5,0.5,.857,.375,0.0,1.5,2,31.1,1.5,3.0,0.70,4.0
Danilo Gallinari," SF,PF",ATL ,Healthy,7.5,4.0,0.5,0.0,0.0,.417,1.000,0.5,1.0,2,22.4,2.0,2.0,0.00,2.0
Ty Jerome," PG,SG",OKC ,Healthy,7.5,1.0,3.5,0.0,0.5,.438,.000,0.5,0.5,2,19.7,0.0,3.0,6.00,1.0
Josh Richardson," SG,SF",BOS ,Healthy,7.0,1.5,2.5,1.0,0.5,.375,.000,1.0,1.5,2,33.5,0.0,2.0,4.50,1.5
Gabe Vincent," PG,SG",MIA ,Healthy,14.0,0.0,2.0,0.0,2.0,.625,.000,4.0,1.0,1,20.4,0.0,1.0,2.00,1.0
Oshae Brissett," SF,PF",IND ,Healthy,7.0,6.5,0.5,2.0,0.5,.385,.667,1.0,0.5,2,30.0,1.0,1.5,0.00,3.5
Dwight Powell," PF,C",DAL ,Healthy,7.0,3.0,1.0,0.5,0.0,.714,.800,0.0,1.0,2,21.1,2.0,2.5,0.00,1.5
Deni Avdija," SG,SF,PF",WAS ,Healthy,4.7,2.3,1.7,0.3,1.0,.546,1.000,0.3,0.7,3,16.3,0.3,1.7,5.00,1.7
Jeremy Lamb," SG,SF",IND , OUT ,7.0,1.5,0.0,0.0,0.5,.400,.000,1.0,2.0,2,13.9,0.0,2.0,0.00,2.0
Immanuel Quickley, PG,NYK ,Healthy,7.0,3.0,4.5,0.5,0.0,.316,.000,1.0,1.5,2,19.9,0.0,2.0,2.00,2.5
Duncan Robinson," SG,SF",MIA ,Healthy,14.0,2.0,0.0,0.0,0.0,.364,1.000,3.0,2.0,1,31.6,3.0,1.0,0.00,1.0
Russell Westbrook, PG,LAL ,Healthy,7.0,9.5,6.0,0.5,0.5,.154,.857,0.0,0.5,2,31.7,3.0,2.0,6.00,2.5
Davion Mitchell," SG,PG",SAC ,Healthy,4.3,2.3,1.3,0.7,1.0,.313,.500,0.3,0.7,3,20.4,0.7,1.3,3.00,1.3
Killian Hayes," PG,SG",DET ,Healthy,6.5,2.5,4.0,0.0,2.5,.316,.000,0.5,1.5,2,28.1,0.0,2.5,1.70,2.0
Patrick Beverley," PG,SG",MIN ,Healthy,6.5,5.5,4.0,1.5,2.5,.267,.833,0.0,1.5,2,25.7,2.5,2.0,7.00,1.5
Omer Yurtseven, C,MIA ,Healthy,13.0,10.0,6.0,1.0,0.0,.667,1.000,0.0,3.0,1,28.7,1.0,6.0,2.00,3.0
Royce O'Neale," SF,PF",UTH ,Healthy,6.5,6.0,2.5,0.5,2.5,.556,.000,1.5,0.5,2,35.5,0.0,1.0,2.00,2.5
Duane Washington, PG,IND ,Healthy,6.5,1.5,2.0,0.0,1.0,.333,.500,1.0,1.0,2,18.6,0.5,1.5,1.00,1.5
De'Anthony Melton," PG,SG",MEM ,Healthy,4.3,2.7,2.0,0.0,1.3,.238,1.000,0.3,0.7,3,15.7,0.7,1.3,1.50,2.0
Avery Bradley," SG,SF",LAL ,Healthy,6.5,2.0,2.5,0.0,1.5,.211,1.000,0.5,0.5,2,25.0,2.0,1.5,1.00,2.0
David Nwaba," SG,SF",HOU ,Healthy,6.5,3.5,0.0,1.0,0.5,.500,.833,0.0,0.0,2,12.4,2.5,2.0,0.00,1.5
Jose Alvarado, PG,NOR ,Healthy,4.3,3.3,3.0,0.3,1.7,.556,.000,1.0,0.0,3,13.2,0.0,0.7,0.00,2.3
Keifer Sykes," PG,SG",IND ,Healthy,6.5,1.0,2.0,0.0,1.0,.429,.000,0.5,1.0,2,13.7,0.0,2.5,1.50,1.0
Bruce Brown," SG,SF",BKN ,Healthy,6.0,5.0,0.5,1.5,1.0,.455,1.000,0.0,1.0,2,16.5,1.0,2.5,0.50,1.5
Mason Plumlee," PF,C",CHA ,Healthy,6.0,6.5,3.0,0.0,0.5,.500,.000,0.0,0.5,2,24.2,0.0,3.0,3.00,4.0
